username,review_date,movie_title,movie_slug,score,helpful_responses,total_responses
aaronpaul121,2012-05-24,Enchanted,/movie/enchanted,7,0,0
aaronpaul121,2012-05-24,Chicken Run,/movie/chicken-run,9,0,0
aaronpaul121,2012-05-24,The Twilight Saga: New Moon,/movie/the-twilight-saga-new-moon,4,0,0
aaronpaul121,2012-05-24,Alvin and the Chipmunks: The Squeakquel,/movie/alvin-and-the-chipmunks-the-squeakquel,4,0,0
aaronpaul121,2012-05-23,Knowing,/movie/knowing,6,0,0
aaronpaul121,2012-05-23,Toy Story,/movie/toy-story,10,0,0
aaronpaul121,2012-05-23,Piranha 3-D,/movie/piranha-3-d,1,0,0
aaronpaul121,2012-05-23,Paranormal Activity,/movie/paranormal-activity,6,0,0
aaronpaul121,2012-05-22,Twilight,/movie/twilight,3,4,5
aaronpaul121,2012-05-22,Toy Story 3,/movie/toy-story-3,10,0,0
aaronpaul121,2012-05-22,Percy Jackson & the Olympians: The Lightning Thief,/movie/percy-jackson-the-olympians-the-lightning-thief,4,1,1
aaronpaul121,2012-05-21,2012,/movie/2012,6,0,0
aaronpaul121,2012-05-21,Up,/movie/up,9,0,0
aaronpaul121,2012-05-14,The Road,/movie/the-road-2012,7,0,1
aaronpaul121,2012-05-14,Psycho,/movie/psycho,0,0,1
aaronpaul121,2012-01-16,Ratatouille,/movie/ratatouille,10,1,3
aaronpaul121,2012-01-16,Alvin and the Chipmunks: Chipwrecked,/movie/alvin-and-the-chipmunks-chipwrecked,0,1,3
AaronWasserman2,2014-05-06,Batman & Robin,/movie/batman-robin,0,0,0
AaronWasserman2,2014-05-06,Batman Forever,/movie/batman-forever,3,0,0
AaronWasserman2,2014-05-06,Batman,/movie/batman,6,0,1
AaronWasserman2,2014-05-06,Man of Steel,/movie/man-of-steel,8,1,1
AaronWasserman2,2014-05-05,Indiana Jones and the Kingdom of the Crystal Skull,/movie/indiana-jones-and-the-kingdom-of-the-crystal-skull,5,0,0
AaronWasserman2,2014-05-05,Indiana Jones and the Last Crusade,/movie/indiana-jones-and-the-last-crusade,8,0,1
AaronWasserman2,2014-05-05,Indiana Jones and the Temple of Doom,/movie/indiana-jones-and-the-temple-of-doom,9,0,0
AaronWasserman2,2014-05-05,Raiders of the Lost Ark,/movie/raiders-of-the-lost-ark,8,0,0
AaronWasserman2,2014-05-05,Pirates of the Caribbean: On Stranger Tides,/movie/pirates-of-the-caribbean-on-stranger-tides,2,0,0
AaronWasserman2,2014-05-05,Pirates of the Caribbean: At World's End,/movie/pirates-of-the-caribbean-at-worlds-end,4,0,0
AaronWasserman2,2014-05-05,Pirates of the Caribbean: Dead Man's Chest,/movie/pirates-of-the-caribbean-dead-mans-chest,8,0,0
AaronWasserman2,2014-05-05,Pirates of the Caribbean: The Curse of the Black Pearl,/movie/pirates-of-the-caribbean-the-curse-of-the-black-pearl,8,0,2
AaronWasserman2,2014-05-05,The Lord of the Rings: The Return of the King,/movie/the-lord-of-the-rings-the-return-of-the-king,9,2,2
AaronWasserman2,2014-05-05,The Lord of the Rings: The Two Towers,/movie/the-lord-of-the-rings-the-two-towers,9,0,0
AaronWasserman2,2014-05-05,The Lord of the Rings: The Fellowship of the Ring,/movie/the-lord-of-the-rings-the-fellowship-of-the-ring,9,0,0
AaronWasserman2,2014-05-04,Ted,/movie/ted,8,0,0
AaronWasserman2,2014-05-04,21 Jump Street,/movie/21-jump-street,8,0,1
AaronWasserman2,2014-05-04,The Hobbit: An Unexpected Journey,/movie/the-hobbit-an-unexpected-journey,3,0,0
AaronWasserman2,2014-05-04,The Avengers,/movie/the-avengers-2012,7,0,0
AaronWasserman2,2014-05-04,Captain America: The Winter Soldier,/movie/captain-america-the-winter-soldier,8,1,1
AaronWasserman2,2014-05-04,Iron Man 3,/movie/iron-man-3,5,0,0
AaronWasserman2,2014-05-04,Iron Man 2,/movie/iron-man-2,5,0,0
AaronWasserman2,2014-05-04,Iron Man,/movie/iron-man,9,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Deathly Hallows: Part 2,/movie/harry-potter-and-the-deathly-hallows-part-2,9,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Deathly Hallows: Part I,/movie/harry-potter-and-the-deathly-hallows-part-i,7,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Half-Blood Prince,/movie/harry-potter-and-the-half-blood-prince,6,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Order of the Phoenix,/movie/harry-potter-and-the-order-of-the-phoenix,7,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Goblet of Fire,/movie/harry-potter-and-the-goblet-of-fire,8,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Prisoner of Azkaban,/movie/harry-potter-and-the-prisoner-of-azkaban,8,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Chamber of Secrets,/movie/harry-potter-and-the-chamber-of-secrets,3,0,0
AaronWasserman2,2014-05-04,Harry Potter and the Sorcerer's Stone,/movie/harry-potter-and-the-sorcerers-stone,5,0,0
AaronWasserman2,2014-05-04,Spider-Man 3,/movie/spider-man-3,3,0,1
AaronWasserman2,2014-05-04,Spider-Man 2,/movie/spider-man-2,8,0,1
AaronWasserman2,2014-05-04,Spider-Man,/movie/spider-man,7,0,0
AaronWasserman2,2014-05-03,Star Trek Into Darkness,/movie/star-trek-into-darkness,7,1,1
AaronWasserman2,2014-05-03,Star Trek,/movie/star-trek,9,0,0
AaronWasserman2,2014-05-03,Star Wars: Episode VI - Return of the Jedi,/movie/star-wars-episode-vi---return-of-the-jedi,7,0,0
AaronWasserman2,2014-05-03,Star Wars: Episode V - The Empire Strikes Back,/movie/star-wars-episode-v---the-empire-strikes-back,9,0,0
AaronWasserman2,2014-05-03,Star Wars: Episode IV - A New Hope,/movie/star-wars-episode-iv---a-new-hope,8,0,0
AaronWasserman2,2014-05-03,Star Wars: Episode III - Revenge of the Sith,/movie/star-wars-episode-iii---revenge-of-the-sith,8,0,0
AaronWasserman2,2014-05-03,Star Wars: Episode II - Attack of the Clones,/movie/star-wars-episode-ii---attack-of-the-clones,5,0,1
AaronWasserman2,2014-05-03,Star Wars: Episode I - The Phantom Menace,/movie/star-wars-episode-i---the-phantom-menace,4,2,4
AaronWasserman2,2014-05-03,The Dark Knight Rises,/movie/the-dark-knight-rises,9,0,1
AaronWasserman2,2014-05-03,The Dark Knight,/movie/the-dark-knight,10,0,0
AaronWasserman2,2014-05-03,Batman Begins,/movie/batman-begins,9,0,0
AaronWasserman2,2014-05-03,The Amazing Spider-Man,/movie/the-amazing-spider-man,8,0,0
AaronWasserman2,2014-05-03,The Amazing Spider-Man 2,/movie/the-amazing-spider-man-2,9,1,2
AbbiFletcha,2013-12-27,American Hustle,/movie/american-hustle,2,3,6
Abdiel,2011-12-12,The Lord of the Rings: The Return of the King,/movie/the-lord-of-the-rings-the-return-of-the-king,10,2,2
abramedi,2013-12-27,The Wolf of Wall Street,/movie/the-wolf-of-wall-street,10,5,13
abramedi,2013-10-06,Gravity,/movie/gravity,10,4,9
Abrar,2014-03-06,Rush,/movie/rush,7,0,0
Abrar,2014-03-06,Enough Said,/movie/enough-said,5,0,0
Abrar,2014-03-06,Gravity,/movie/gravity,7,0,0
abraxasgt,2014-02-13,Her,/movie/her,8,1,2
abreu28,2013-11-15,Gravity,/movie/gravity,10,0,1
Abuelheiga7,2015-01-17,Boyhood,/movie/boyhood,10,2,4
Abuelheiga95,2015-02-18,Boyhood,/movie/boyhood,10,0,0
acaiberry,2015-03-20,The Grand Budapest Hotel,/movie/the-grand-budapest-hotel,8,0,0
acaiberry,2015-03-20,Ride Along,/movie/ride-along,6,0,0
acaiberry,2015-03-20,The Maze Runner,/movie/the-maze-runner,4,0,0
acaiberry,2015-03-20,Glory Road,/movie/glory-road,8,0,0
acaiberry,2015-03-20,The Dark Knight,/movie/the-dark-knight,10,0,0
acaiberry,2015-03-20,How to Train Your Dragon 2,/movie/how-to-train-your-dragon-2,8,0,0
acaiberry,2015-03-20,The Man with the Iron Fists,/movie/the-man-with-the-iron-fists,6,0,0
acaiberry,2015-03-19,Prisoners,/movie/prisoners,9,0,0
acaiberry,2015-03-19,Cloverfield,/movie/cloverfield,4,0,0
acaiberry,2015-03-19,The Lion King,/movie/the-lion-king,8,0,0
acaiberry,2015-03-19,The Shawshank Redemption,/movie/the-shawshank-redemption,10,0,0
acaiberry,2015-03-19,Kingsman: The Secret Service,/movie/kingsman-the-secret-service,7,0,0
acaiberry,2015-03-19,The Silence of the Lambs,/movie/the-silence-of-the-lambs,9,0,0
acaiberry,2015-03-19,King Kong,/movie/king-kong,8,0,0
acaiberry,2015-03-19,The Lord of the Rings: The Return of the King,/movie/the-lord-of-the-rings-the-return-of-the-king,10,0,0
acaiberry,2015-03-19,"Crouching Tiger, Hidden Dragon",/movie/crouching-tiger-hidden-dragon,10,0,0
ACardboardBox,2011-12-17,The Social Network,/movie/the-social-network,9,0,0
ACardboardBox,2011-12-17,The Guard,/movie/the-guard,8,0,1
Achoo,2013-11-10,Gravity,/movie/gravity,9,1,2
AcrobatStabOrca,2013-12-13,Gravity,/movie/gravity,8,0,0
AcrobatStabOrca,2013-12-13,The World's End,/movie/the-worlds-end,9,0,0
AcrobatStabOrca,2013-12-13,Man of Steel,/movie/man-of-steel,4,0,0
AcrobatStabOrca,2013-12-13,12 Years a Slave,/movie/12-years-a-slave,10,4,4
Acropolis,2012-04-15,The Cabin in the Woods,/movie/the-cabin-in-the-woods,10,1,3
Acropolis,2010-11-28,Scott Pilgrim vs. the World,/movie/scott-pilgrim-vs-the-world,9,1,2
Acropolis,2010-09-22,Repo Men,/movie/repo-men,0,0,0
Acropolis,2010-09-19,Vampires Suck,/movie/vampires-suck,6,1,1
Acropolis,2010-09-15,Toy Story 3,/movie/toy-story-3,10,0,0
Acropolis,2010-09-15,The Other Guys,/movie/the-other-guys,8,1,2
adalberath,2014-02-17,The Bourne Legacy,/movie/the-bourne-legacy,5,0,0
adalberath,2014-02-17,The Dark Knight Rises,/movie/the-dark-knight-rises,8,0,0
adalberath,2014-02-16,Brave,/movie/brave,8,0,0
adalberath,2014-02-16,The Avengers,/movie/the-avengers-2012,8,0,0
adalberath,2014-02-08,Prometheus,/movie/prometheus,8,0,0
adalberath,2014-02-08,Snow White and the Huntsman,/movie/snow-white-and-the-huntsman,6,0,0
adalberath,2014-02-01,Life of Brian (re-release),/movie/life-of-brian,7,0,0
adalberath,2014-01-30,"Spring, Summer, Fall, Winter... and Spring",/movie/spring-summer-fall-winter-and-spring,8,0,0
adalberath,2014-01-30,Bridesmaids,/movie/bridesmaids,3,0,0
adalberath,2014-01-30,The Artist,/movie/the-artist,9,0,0
Adamant,2014-06-01,Simon Killer,/movie/simon-killer,6,0,0
Adamant,2014-06-01,Blue Is the Warmest Color,/movie/blue-is-the-warmest-color,7,0,0
Adamant,2014-05-26,Blue Ruin,/movie/blue-ruin,5,2,2
Adamant,2014-05-26,Hide Your Smiling Faces,/movie/hide-your-smiling-faces,6,0,0
AdamCroston,2014-01-10,12 Years a Slave,/movie/12-years-a-slave,10,1,1
AdamCroston,2013-11-16,Gravity,/movie/gravity,8,1,1
adamjones,2014-08-10,Coherence,/movie/coherence,8,0,2
adamjones,2014-07-31,A Single Man,/movie/a-single-man,7,0,0
adamjones,2014-07-30,The Amazing Spider-Man 2,/movie/the-amazing-spider-man-2,5,1,3
adamjones,2014-07-30,X-Men: Days of Future Past,/movie/x-men-days-of-future-past,6,0,2
adamjones,2014-07-30,Ida,/movie/ida,8,0,0
adamjones,2014-07-30,Only Lovers Left Alive,/movie/only-lovers-left-alive,9,0,0
adamjones,2014-07-29,Dawn of the Planet of the Apes,/movie/dawn-of-the-planet-of-the-apes,5,3,7
adamjones,2014-07-28,Rushmore,/movie/rushmore,10,0,0
adamjones,2014-07-28,The Ghost Writer,/movie/ghostwriter,8,0,0
adampaulburke,2014-01-29,Inside Llewyn Davis,/movie/inside-llewyn-davis,9,1,3
adamSv94,2013-09-06,Shutter Island,/movie/shutter-island,6,0,0
adamSv94,2013-08-03,The Descendants,/movie/the-descendants,4,0,0
adamSv94,2013-07-02,Taxi Driver (re-release),/movie/taxi-driver-re-release,4,1,2
adamSv94,2013-04-23,Letters from Iwo Jima,/movie/letters-from-iwo-jima,9,0,1
adamSv94,2013-02-28,One Flew Over the Cuckoo's Nest,/movie/one-flew-over-the-cuckoos-nest,8,0,0
adamSv94,2013-02-28,Syriana,/movie/syriana,3,0,1
adamSv94,2013-02-28,Donnie Darko,/movie/donnie-darko,5,0,2
adamSv94,2013-02-28,The Amazing Spider-Man,/movie/the-amazing-spider-man,7,0,0
adamSv94,2013-02-25,Memento,/movie/memento,5,0,3
adamSv94,2013-02-25,Magnolia,/movie/magnolia,8,0,0
adamSv94,2013-02-25,There Will Be Blood,/movie/there-will-be-blood,7,0,0
adamSv94,2013-02-25,The Dark Knight,/movie/the-dark-knight,9,0,0
adamSv94,2013-02-25,Django Unchained,/movie/django-unchained,8,0,0
adamSv94,2013-02-25,The Hangover,/movie/the-hangover,3,0,0
adamSv94,2013-02-25,American Beauty,/movie/american-beauty,9,0,0
adamSv94,2013-02-25,Requiem for a Dream,/movie/requiem-for-a-dream,6,0,0
adhamhany,2014-09-27,Edge of Tomorrow,/movie/edge-of-tomorrow,8,0,0
adhamhany,2014-09-20,Chef,/movie/chef,8,0,0
adhamhany,2014-09-02,Guardians of the Galaxy,/movie/guardians-of-the-galaxy,8,0,0
adhamhany,2014-08-31,Neighbors,/movie/neighbors,4,0,0
adhamhany,2014-08-05,Dawn of the Planet of the Apes,/movie/dawn-of-the-planet-of-the-apes,7,0,1
adhamhany,2014-07-28,300: Rise of an Empire,/movie/300-rise-of-an-empire,2,0,0
adhamhany,2014-07-15,Frozen,/movie/frozen-2013,5,0,2
adhamhany,2014-07-07,The LEGO Movie,/movie/the-lego-movie,10,0,1
adhamhany,2014-06-29,X-Men: Days of Future Past,/movie/x-men-days-of-future-past,8,0,0
adhamhany,2014-06-07,Her,/movie/her,10,0,0
adhamhany,2014-05-13,Nebraska,/movie/nebraska,7,0,0
adhamhany,2014-04-20,Saving Mr. Banks,/movie/saving-mr-banks,8,0,0
adhamhany,2014-04-16,Captain America: The Winter Soldier,/movie/captain-america-the-winter-soldier,6,0,0
adhamhany,2014-04-12,The Secret Life of Walter Mitty,/movie/the-secret-life-of-walter-mitty,7,1,1
adhamhany,2014-04-07,The Grandmaster,/movie/the-grandmaster,3,0,0
adhamhany,2014-03-30,Short Term 12,/movie/short-term-12,9,0,0
adhamhany,2014-03-26,The Hobbit: The Desolation of Smaug,/movie/the-hobbit-the-desolation-of-smaug,6,0,1
adhamhany,2014-03-07,Frances Ha,/movie/frances-ha,8,1,2
adhamhany,2014-03-02,American Hustle,/movie/american-hustle,9,0,0
adhamhany,2014-02-28,Monty Python and the Holy Grail (re-release),/movie/monty-python-and-the-holy-grail-re-release,10,0,0
adhamhany,2014-02-26,The Game,/movie/the-game,8,1,2
adhamhany,2014-02-24,The Life Aquatic with Steve Zissou,/movie/the-life-aquatic-with-steve-zissou,6,0,0
adhamhany,2014-02-22,Rushmore,/movie/rushmore,8,0,0
adhamhany,2014-02-16,Arthur Newman,/movie/arthur-newman,6,0,0
adhamhany,2014-02-15,The Hobbit: An Unexpected Journey,/movie/the-hobbit-an-unexpected-journey,8,0,0
adhamhany,2014-02-13,The Hunger Games: Catching Fire,/movie/the-hunger-games-catching-fire,8,0,0
adhamhany,2014-02-08,Thor: The Dark World,/movie/thor-the-dark-world,7,0,1
adhamhany,2014-02-06,Howl's Moving Castle,/movie/howls-moving-castle,8,0,0
adhamhany,2014-02-05,Kung Fu Panda 2,/movie/kung-fu-panda-2,8,0,0
adhamhany,2014-02-04,Don Jon,/movie/don-jon,8,0,0
adhamhany,2014-01-28,Dallas Buyers Club,/movie/dallas-buyers-club,6,0,0
adhamhany,2014-01-25,Blue Jasmine,/movie/blue-jasmine,7,0,0
adhamhany,2014-01-09,The Wolverine,/movie/the-wolverine,6,0,1
adhamhany,2014-01-05,Drinking Buddies,/movie/drinking-buddies,7,0,0
adhamhany,2014-01-02,The Wolf of Wall Street,/movie/the-wolf-of-wall-street,9,2,3
adhamhany,2013-12-21,The World's End,/movie/the-worlds-end,7,0,0
adhamhany,2013-12-19,Fruitvale Station,/movie/fruitvale-station,9,0,0
adhamhany,2013-12-05,The Kings of Summer,/movie/the-kings-of-summer,9,0,0
adhamhany,2013-12-04,"The Way, Way Back",/movie/the-way-way-back,10,0,0
adhamhany,2013-12-03,The Bling Ring,/movie/the-bling-ring,4,0,0
adhamhany,2013-11-17,Star Trek,/movie/star-trek,6,0,0
adhamhany,2013-11-14,The Great Gatsby,/movie/the-great-gatsby,6,0,0
adhamhany,2013-11-04,A Hijacking,/movie/a-hijacking,8,0,0
adhamhany,2013-10-27,Pacific Rim,/movie/pacific-rim,7,0,0
adhamhany,2013-10-24,Now You See Me,/movie/now-you-see-me,6,0,0
adhamhany,2013-10-20,The Heat,/movie/the-heat,4,0,0
adhamhany,2013-10-14,Gravity,/movie/gravity,8,1,2
adhamhany,2013-10-13,This Is the End,/movie/this-is-the-end,7,0,0
adhamhany,2013-09-15,Who Framed Roger Rabbit,/movie/who-framed-roger-rabbit,6,0,0
adhamhany,2013-09-09,Side Effects,/movie/side-effects-2013,7,0,0
adhamhany,2013-08-25,Warm Bodies,/movie/warm-bodies,7,0,0
adhamhany,2013-08-22,Man of Steel,/movie/man-of-steel,6,0,1
adhamhany,2013-08-16,Despicable Me,/movie/despicable-me,7,0,0
adhamhany,2013-08-13,Madagascar 3: Europe's Most Wanted,/movie/madagascar-3-europes-most-wanted,7,0,0
adhamhany,2013-08-12,Madagascar: Escape 2 Africa,/movie/madagascar-escape-2-africa,4,0,0
adhiban,2012-02-18,Secret Sunshine,/movie/secret-sunshine,9,0,0
adhiban,2012-02-17,Distant,/movie/distant,9,1,1
adhiban,2011-09-10,Days of Heaven,/movie/days-of-heaven-re-release,9,2,2
adhiban,2011-09-09,The Sweet Hereafter,/movie/the-sweet-hereafter,9,2,2
adhiban,2011-08-23,The Social Network,/movie/the-social-network,10,1,2
adhiban,2011-08-23,Tulpan,/movie/tulpan,9,1,1
adhiban,2011-08-09,The Tree of Life,/movie/the-tree-of-life,9,2,3
ADM21,2014-01-24,American Hustle,/movie/american-hustle,6,1,1
ADM21,2014-01-24,Jack Ryan: Shadow Recruit,/movie/jack-ryan-shadow-recruit,4,1,2
ADM21,2014-01-24,The Wolf of Wall Street,/movie/the-wolf-of-wall-street,7,2,3
ADM21,2013-11-11,Gravity,/movie/gravity,5,1,3
AdmiralBullfrog,2013-10-08,Gravity,/movie/gravity,5,0,1
adpirtle,2015-02-14,Selma,/movie/selma,9,1,1
adpirtle,2015-02-14,Birdman or (The Unexpected Virtue of Ignorance),/movie/birdman-or-the-unexpected-virtue-of-ignorance,10,1,3
adpirtle,2014-12-17,The Hobbit: The Battle of the Five Armies,/movie/the-hobbit-the-battle-of-the-five-armies,7,3,11
adpirtle,2014-11-02,Noah,/movie/noah,8,1,1
adpirtle,2014-10-25,Calvary,/movie/calvary,8,0,0
adpirtle,2014-10-24,Autómata,/movie/automata,7,1,1
adpirtle,2014-10-24,Hercules,/movie/hercules,6,1,1
adpirtle,2014-08-15,The Hobbit: The Desolation of Smaug,/movie/the-hobbit-the-desolation-of-smaug,8,0,0
adpirtle,2014-08-14,The Hobbit: An Unexpected Journey,/movie/the-hobbit-an-unexpected-journey,7,0,0
adpirtle,2014-08-02,Dawn of the Planet of the Apes,/movie/dawn-of-the-planet-of-the-apes,9,0,0
adpirtle,2014-08-02,Guardians of the Galaxy,/movie/guardians-of-the-galaxy,9,1,6
AdrianChan,2014-07-30,Transformers: Age Of Extinction,/movie/transformers-age-of-extinction,7,1,2
AdrianChan,2014-07-27,AVPR: Aliens vs Predator - Requiem,/movie/avpr-aliens-vs-predator---requiem,2,0,0
AdrianChan,2014-07-27,World War Z,/movie/world-war-z,9,0,0
AdrianChan,2014-07-27,Harry Potter and the Deathly Hallows: Part I,/movie/harry-potter-and-the-deathly-hallows-part-i,1,0,0
AdrianChan,2014-07-20,Warm Bodies,/movie/warm-bodies,9,0,0
AdrianChan,2014-06-09,Gravity,/movie/gravity,6,0,1
AdrianChan,2014-06-09,Battleship,/movie/battleship,2,0,0
AdrianLuna,2012-06-26,Madagascar 3: Europe's Most Wanted,/movie/madagascar-3-europes-most-wanted,6,0,0
AdrianLuna,2012-06-26,Prometheus,/movie/prometheus,10,2,4
AdrianLuna,2012-01-23,Mission: Impossible - Ghost Protocol,/movie/mission-impossible---ghost-protocol,8,0,0
AdrianLuna,2011-10-18,Killer Elite,/movie/killer-elite,1,3,4
AdrianLuna,2011-10-17,The Social Network,/movie/the-social-network,10,0,0
AdrianLuna,2011-10-17,Transformers: Dark of the Moon,/movie/transformers-dark-of-the-moon,0,1,1
AdrianLuna,2011-09-27,Final Destination 5,/movie/final-destination-5,3,0,1
adronator98,2015-01-11,Rise of the Planet of the Apes,/movie/rise-of-the-planet-of-the-apes,10,0,0
adronator98,2015-01-11,Dawn of the Planet of the Apes,/movie/dawn-of-the-planet-of-the-apes,10,0,0
adronator98,2014-04-03,The Lord of the Rings: The Return of the King,/movie/the-lord-of-the-rings-the-return-of-the-king,10,0,0
Aeabotts,2012-12-29,The Incredibles,/movie/the-incredibles,10,3,3
Aevix,2013-11-09,Gravity,/movie/gravity,6,1,3
AffableParadox,2014-09-02,Boyhood,/movie/boyhood,6,1,10
afortga,2014-01-28,Her,/movie/her,8,1,2
AGarcia732,2015-04-07,Furious 7,/movie/furious-7,7,2,3
AGarcia732,2015-04-04,The Divergent Series: Insurgent,/movie/the-divergent-series-insurgent,5,0,0
AGarcia732,2015-02-09,Nightcrawler,/movie/nightcrawler,9,1,1
AGarcia732,2015-01-14,Taken 3,/movie/taken-3,6,1,1
AGarcia732,2014-12-31,The Equalizer,/movie/the-equalizer,3,1,2
AGarcia732,2014-12-27,The Interview,/movie/the-interview,8,2,6
AGarcia732,2014-12-20,Exodus: Gods and Kings,/movie/exodus-gods-and-kings,8,3,8
AGarcia732,2014-12-03,The Hunger Games: Mockingjay - Part 1,/movie/the-hunger-games-mockingjay---part-1,8,0,0
AGarcia732,2014-10-17,Dracula Untold,/movie/dracula-untold,7,2,6
AGarcia732,2014-10-17,The Maze Runner,/movie/the-maze-runner,7,0,0
AGarcia732,2014-10-04,Instructions Not Included,/movie/instructions-not-included,8,0,0
AGarcia732,2014-10-04,The Giver,/movie/the-giver,5,0,0
AGarcia732,2014-09-05,Divergent,/movie/divergent,6,2,2
AGarcia732,2014-08-15,The Expendables 3,/movie/the-expendables-3,8,3,11
AGarcia732,2014-08-11,Teenage Mutant Ninja Turtles,/movie/teenage-mutant-ninja-turtles,9,3,10
AGarcia732,2014-08-04,Guardians of the Galaxy,/movie/guardians-of-the-galaxy,9,2,7
AGarcia732,2014-08-02,Transcendence,/movie/transcendence,4,1,2
AGarcia732,2014-07-20,Now You See Me,/movie/now-you-see-me,9,0,0
AGarcia732,2014-07-15,Dawn of the Planet of the Apes,/movie/dawn-of-the-planet-of-the-apes,7,1,2
AGarcia732,2014-07-06,Blended,/movie/blended,6,0,0
AGarcia732,2014-06-28,Transformers: Age Of Extinction,/movie/transformers-age-of-extinction,6,2,5
AGarcia732,2014-06-26,Oblivion,/movie/oblivion,9,0,0
AGarcia732,2014-06-07,Edge of Tomorrow,/movie/edge-of-tomorrow,9,2,3
AGarcia732,2014-05-30,X-Men: Days of Future Past,/movie/x-men-days-of-future-past,9,1,1
AGarcia732,2014-05-20,Godzilla,/movie/godzilla-2014,6,3,7
AGarcia732,2014-05-16,Jack Ryan: Shadow Recruit,/movie/jack-ryan-shadow-recruit,6,0,0
AGarcia732,2014-05-02,The Amazing Spider-Man 2,/movie/the-amazing-spider-man-2,8,9,14
AGarcia732,2014-05-01,Spider-Man 3,/movie/spider-man-3,6,0,0
AGarcia732,2014-04-03,The LEGO Movie,/movie/the-lego-movie,8,0,1
AGarcia732,2014-02-13,Jobs,/movie/jobs,8,0,0
AGarcia732,2014-02-06,The Wedding Singer,/movie/the-wedding-singer,10,2,2
AGarcia732,2014-01-24,Hours,/movie/hours,10,0,0
AGarcia732,2014-01-22,The Lone Ranger,/movie/lone-ranger,10,0,0
AGarcia732,2014-01-10,The Hunger Games: Catching Fire,/movie/the-hunger-games-catching-fire,9,0,0
AGarcia732,2014-01-10,Gravity,/movie/gravity,9,0,0
AGarcia732,2014-01-10,The Great Gatsby,/movie/the-great-gatsby,10,0,0
AGarcia732,2013-12-10,World War Z,/movie/world-war-z,4,1,1
AGarcia732,2013-12-08,Getaway,/movie/getaway,4,0,0
AGarcia732,2013-12-08,Man on Fire,/movie/man-on-fire,8,0,0
AGarcia732,2013-12-07,The Avengers,/movie/the-avengers-2012,4,1,2
Agnew569,2014-01-05,47 Ronin,/movie/47-ronin,6,1,1
Agnew569,2014-01-05,American Hustle,/movie/american-hustle,9,0,0
aguyglobal,2015-01-17,American Sniper,/movie/american-sniper,8,0,6
